title,channel,publishedAt,duration_min,views,likes,comments,url,video_id,subscriber_count,channel_age_days,language,category_id,category_name,hashtags,channel_description
ICE Raids High School... Fake 'Migrants Students' Deported,Cash Jordan,2025-05-27T19:15:00Z,10.72,176244,10157,2015,https://www.youtube.com/watch?v=Bv_mYJHbwYM,Bv_mYJHbwYM,,,,,,,
Chevron en Venezuela: “Chao pescao”,David Placer,2025-05-27T23:31:54Z,52.72,169805,9654,519,https://www.youtube.com/watch?v=WTIuhM9VPrs,WTIuhM9VPrs,,,,,,,
SIMS NEWS: base game update + new reward event!,lilsimsie,2025-05-27T19:00:04Z,19.98,165654,12011,718,https://www.youtube.com/watch?v=5sr4LmoP3zk,5sr4LmoP3zk,,,,,,,
¡Madre abandona a su hijo y ahora quiere llevárselo!😡👶🛫 | Caso Cerrado Capítulo Completo,Caso Cerrado,2025-05-27T19:01:00Z,19.77,162068,1668,122,https://www.youtube.com/watch?v=w8iYsstaXDw,w8iYsstaXDw,,,,,,,
New York Knicks vs Indiana Pacers Full Highlights 1st Qtr | May 27 | 2025 NBA Highlights,Warriors Empire,2025-05-28T00:27:06Z,8.13,151577,694,41,https://www.youtube.com/watch?v=pLxUmEe1ejo,pLxUmEe1ejo,,,,,,,
Hafiz Saeed Death News Live Updates: हाफिज सहीद पर इस वक्त की बड़ी खबर LIVE | LoC | PoK | Tv | 24X7,IndiaTV,2025-05-27T22:50:02Z,404.58,150262,953,10,https://www.youtube.com/watch?v=eZ3mUoA9sx8,eZ3mUoA9sx8,,,,,,,
【每日必看】蒙古驚爆內亂 和中國微妙｜日本34年來 首失去最大債權國  20250527｜辣晚報,中天新聞,2025-05-27T19:00:47Z,12.58,121382,3351,145,https://www.youtube.com/watch?v=lUgAPgTMK1A,lUgAPgTMK1A,,,,,,,
المحارب الحلقة 135 (Arabic Dubbed),Savaşçı المحارب,2025-05-27T17:30:14Z,50.73,109011,5520,310,https://www.youtube.com/watch?v=wJ0pgYo9V30,wJ0pgYo9V30,,,,,,,
La Rosa de Guadalupe | UN VACÍO EN EL CORAZÓN [Part 2] | Capítulo 2025 FULL HD VIDEO,AG Productions ,2025-05-27T18:35:00Z,19.63,95326,192,5,https://www.youtube.com/watch?v=WipI86V3rbo,WipI86V3rbo,,,,,,,
🔴Live : ข่าวเช้าหัวเขียว 28 พ.ค. 68 | ThairathTV,Thairath News - ข่าวไทยรัฐ,2025-05-28T01:33:38Z,114.75,80545,1281,25,https://www.youtube.com/watch?v=2qw82xQ8Q2U,2qw82xQ8Q2U,,,,,,,
النداء الأخير لأوروبا: استعدوا للحرب مع روسيا وخزنوا الطعام.. أين تندلع شرارة الصدام؟ | #على_الخريطة,سكاي نيوز عربية,2025-05-27T19:30:06Z,31.92,75745,1023,125,https://www.youtube.com/watch?v=OHHGBNAxoH4,OHHGBNAxoH4,,,,,,,
"“Dua të bëj fëmijë me ty”, Xhei i bën deklaratën e madhe Ndeluenës - Ep.173 Përputhen 27 Maj 2025",Top Channel Albania,2025-05-27T17:30:07Z,53.98,75571,376,191,https://www.youtube.com/watch?v=ZOoqbFFHxXI,ZOoqbFFHxXI,,,,,,,
"""É UMA VERGONHA!!! O Corinthians é UMA PIADA INTERNACIONAL! Foi ELIMINADO até na Sul-Americana e...""",Jovem Pan Esportes,2025-05-28T03:05:38Z,27.63,73254,4493,472,https://www.youtube.com/watch?v=q3zjx01icQE,q3zjx01icQE,,,,,,,
"DECRET DE LIMOGEAGE  A LA PRESIDENCE DU 27 MAI 2025. ""LES ÉDITIONS DE LA RTG GUINÉE 224""",LES ÉDITIONS DE LA RTG GUINÉE 224,2025-05-28T07:38:39Z,538.87,70293,801,4,https://www.youtube.com/watch?v=0bO-O7WnPv8,0bO-O7WnPv8,,,,,,,
🔴⚽ #ENVIVO ¡HISTÓRICA CLASIFICACIÓN de UNIVERSITARIO! Alianza a Sudamericana #VAMOSALVAR 27/05/25,RPP Noticias,2025-05-28T04:10:38Z,63.08,70241,3221,60,https://www.youtube.com/watch?v=-DQECW5rooA,-DQECW5rooA,,,,,,,
John Terry REVEALS how close Chelsea are to COMPETING for the Premier League AGAIN!,talkSPORT,2025-05-27T19:00:32Z,10.65,70208,2013,244,https://www.youtube.com/watch?v=RWSUR3J8ebE,RWSUR3J8ebE,,,,,,,
#Citynoticias 8pm: Difícil situación de orden público en #Usaquén | El Tiempo,EL TIEMPO,2025-05-28T02:31:28Z,77.68,65594,184,12,https://www.youtube.com/watch?v=DPD75H9ENDY,DPD75H9ENDY,,,,,,,
Ranch Recovery And Winch Work,Trailmater Offroad Recovery ,2025-05-27T17:53:15Z,30.62,61361,7447,287,https://www.youtube.com/watch?v=pWPHm7wiIw0,pWPHm7wiIw0,,,,,,,
封簽證!鎖國門!川普殺了美國?! | 中國芯片航母來了!半導體逆天狂飆! #三元小课堂,BNE TV - 新西蘭中文國際頻道,2025-05-28T05:50:08Z,69.95,60609,6635,104,https://www.youtube.com/watch?v=108hR2W_m8o,108hR2W_m8o,,,,,,,
"The Ingraham Angle 5/27/25 FULL END SHOW | ᖴO᙭ ᗷᖇEᗩKIᑎG ᑎEᗯS Tᖇᑌᗰᑭ May 27, 2025",فن النقش بالحناء henna tattoo,2025-05-27T23:59:46Z,41.6,59117,486,64,https://www.youtube.com/watch?v=8qhQPhroW1M,8qhQPhroW1M,,,,,,,
Buscando a la piloto Ashley | Domingo al Día | Perú,América Noticias,2025-05-27T21:13:31Z,13.13,54607,341,70,https://www.youtube.com/watch?v=f0YtlSE_uVw,f0YtlSE_uVw,,,,,,,
"i'm finishing ""YOU"" to (hopefully) see Joe ROT in JAIL #Justice4LoveQuinn",ur internet mom ash,2025-05-27T19:33:44Z,59.35,54392,5407,442,https://www.youtube.com/watch?v=9K8gpfzy3K8,9K8gpfzy3K8,,,,,,,
"""As Ever"" is officially DEAD 🤡😂",The Royal Rogue,2025-05-27T17:49:09Z,14.83,53976,4896,791,https://www.youtube.com/watch?v=96r--tlcevA,96r--tlcevA,,,,,,,
"Sardor Rahimxon- OYOQLARINI ARRALAB TASHLADI, DAXSHAT, ASTAG’FIRULLOH.",Sardor Rahimxon,2025-05-28T03:00:06Z,35.88,49684,3910,666,https://www.youtube.com/watch?v=Kfv5yFZeOIY,Kfv5yFZeOIY,,,,,,,
75th Women's International Convention | Mother Barbara McCoo Lewis Annual Address,Church Of God In Christ,2025-05-28T04:19:47Z,272.47,43102,1063,5,https://www.youtube.com/watch?v=TsE9AtLJm_g,TsE9AtLJm_g,,,,,,,
CONGRESSO vai REVERTER AUMENTO de IOF ABSURDO do LULA,ANCAPSU,2025-05-28T01:15:06Z,13.72,40722,7613,150,https://www.youtube.com/watch?v=mmtPABj2KHk,mmtPABj2KHk,,,,,,,
Voditeljska pojačanja za Kesića. Ko bi to mogao biti? | ep374deo02,24 minuta sa Zoranom Kesićem - Zvanični kanal,2025-05-27T18:30:01Z,4.33,32960,1036,30,https://www.youtube.com/watch?v=0V8ApIHQAqw,0V8ApIHQAqw,,,,,,,
Rosario salva a Manuel de un atentado | Amor Real 1/2 | Capítulo 88 | tlnovelas,Tlnovelas,2025-05-27T18:00:17Z,12.38,32695,447,33,https://www.youtube.com/watch?v=NZR-7yHVLFw,NZR-7yHVLFw,,,,,,,
Власть и кокаин. Как Путин связан с наркотиками,Навальный LIVE,2025-05-28T06:45:03Z,22.02,32409,2815,593,https://www.youtube.com/watch?v=kQgy8wyhnzk,kQgy8wyhnzk,,,,,,,
EP.39 I ME RECUERDAS A MI PAPÁ I FT. PEPE Y MAU,Rudo Y Cursi,2025-05-28T02:15:05Z,85.58,30146,3930,409,https://www.youtube.com/watch?v=pgSnWAm88U8,pgSnWAm88U8,,,,,,,
"Expósito, tras ver las fotos de Leire Díez con miembros del PSOE: ""Para no conocer a nadie...""",COPE,2025-05-27T18:36:40Z,2.42,29358,1961,137,https://www.youtube.com/watch?v=vILgf1ZAdSA,vILgf1ZAdSA,,,,,,,
เช้าข่าวเข้ม | 28 พฤษภาคม 2568 | FULL | TOP NEWS,TOP NEWS LIVE  ,2025-05-28T03:19:00Z,106.93,26259,923,5,https://www.youtube.com/watch?v=b_i_L86b6fg,b_i_L86b6fg,,,,,,,
Mere Saanson Mein Tera Naam 🔥 | Official Music Video | Live Performance 2025,Pankaj Records,2025-05-28T07:23:11Z,60.92,25205,0,0,https://www.youtube.com/watch?v=xULG2zQo8gE,xULG2zQo8gE,,,,,,,
Operation Sindoor के सबसे छोटे योद्धा ने ऐसा क्या काम किया कि Indian Army ने बुला कर सम्मानित किया,The Lallantop,2025-05-28T07:00:38Z,3.35,21644,1813,180,https://www.youtube.com/watch?v=o5QfkYekfLo,o5QfkYekfLo,,,,,,,
THE COMPLETE POWER OF THE CROSS | REVEALED | PROPHET LOVY L. ELIAS,Prophet Lovy,2025-05-28T05:01:27Z,252.48,20524,3397,229,https://www.youtube.com/watch?v=E9EseprM9RM,E9EseprM9RM,,,,,,,
Traveling on the Pakistan India Border as Tensions Rise (Lahore),Matt and Julia,2025-05-27T20:00:04Z,31.97,13608,1228,237,https://www.youtube.com/watch?v=4o9Mes5Y4s0,4o9Mes5Y4s0,,,,,,,
"⚡️7 хвилин тому! ПОМСТА ЗА КИЇВ, ТАУРУСИ на МОСКВУ.  Наказ ТРАМПА ЗАМОЧИТИ ПУТІНА, УДАР прямо із США",Сейчас,2025-05-28T07:01:53Z,53.48,13143,3625,553,https://www.youtube.com/watch?v=ba3bmeMgkDE,ba3bmeMgkDE,,,,,,,
[풀버전] 5월 28일 (수) #사건파일24 - 대선 D-6…후보들 '총력' / 마지막 TV토론 '난타전' / 北 구축함을 풍선으로?,뉴스TVCHOSUN,2025-05-28T06:48:52Z,67.05,11311,247,11,https://www.youtube.com/watch?v=eX8ffmJWN6M,eX8ffmJWN6M,,,,,,,
🔴 LIVE | Siyatha News | 12.00 PM | 28 - 05 - 2025,Siyatha News,2025-05-28T07:16:33Z,38.27,10545,231,10,https://www.youtube.com/watch?v=rjd2GOQdic4,rjd2GOQdic4,,,,,,,
"[이슈] 프랑스도 조력 사망법안 통과…마크롱 ""중요한 진전""/2025년 5월 28일(수)/KBS",KBS News,2025-05-28T07:48:47Z,19.08,8067,127,9,https://www.youtube.com/watch?v=hJ4O-kKupLE,hJ4O-kKupLE,,,,,,,
𝐇𝐞𝐚𝐯𝐲 𝐑𝐚𝐢𝐧𝐬 - 𝐖𝐞𝐚𝐭𝐡𝐞𝐫 𝐔𝐩𝐝𝐚𝐭𝐞 𝐏𝐚𝐤 || ARY News 11 AM Headlines || 28th May  2025,ARY News,2025-05-28T06:39:31Z,13.37,7735,195,1,https://www.youtube.com/watch?v=vQEfSC0X4dQ,vQEfSC0X4dQ,,,,,,,
"Trao Đổi Của Quý - Phim Hài Sitcom Hài Hước Hay Nhất 2025|Thái Sơn, Cường Cá, Hoàng Khánh Ly",Hoa Dương Show,2025-05-28T03:30:06Z,69.42,7509,32,1,https://www.youtube.com/watch?v=u9TMm-Q5La8,u9TMm-Q5La8,,,,,,,
สส.สหัสวัต เปิดงบปฏิทิน 50 ล้าน เทียบงบทำฟัน สปสช. สวน พิพัฒน์  หากมีคนต้องการ1%จริงให้ผลิตเท่าจำนวน,สรยุทธ สุทัศนะจินดา กรรมกรข่าว,2025-05-28T04:29:17Z,12.93,6906,205,179,https://www.youtube.com/watch?v=WF4jpVkk43M,WF4jpVkk43M,,,,,,,
India Vs Pakistan: Asim Munir-Sharif पर Retd. Major Gaurav ने क्या कहा?|Tnnb,TIMES NOW Navbharat,2025-05-28T07:23:04Z,10.43,2661,93,35,https://www.youtube.com/watch?v=uum8cEBjKIY,uum8cEBjKIY,,,,,,,
